"location_name","location","indicator","value","source"
"Belgium","BE","deaths",24,"TESSy COVID-19"
"Belgium","BE","deaths",18,"TESSy COVID-19"
"Belgium","BE","deaths",17,"TESSy COVID-19"
"Belgium","BE","deaths",27,"TESSy COVID-19"
"Belgium","BE","deaths",39,"TESSy COVID-19"
"Belgium","BE","deaths",82,"TESSy COVID-19"
"Belgium","BE","deaths",140,"TESSy COVID-19"
"Belgium","BE","deaths",238,"TESSy COVID-19"
"Belgium","BE","deaths",505,"TESSy COVID-19"
"Belgium","BE","deaths",1060,"TESSy COVID-19"
"Belgium","BE","deaths",1435,"TESSy COVID-19"
"Belgium","BE","deaths",1336,"TESSy COVID-19"
"Belgium","BE","deaths",1131,"TESSy COVID-19"
"Belgium","BE","deaths",882,"TESSy COVID-19"
"Belgium","BE","deaths",700,"TESSy COVID-19"
"Belgium","BE","deaths",665,"TESSy COVID-19"
"Belgium","BE","deaths",654,"TESSy COVID-19"
"Belgium","BE","deaths",536,"TESSy COVID-19"
"Belgium","BE","deaths",454,"TESSy COVID-19"
"Belgium","BE","deaths",386,"TESSy COVID-19"
"Belgium","BE","deaths",342,"TESSy COVID-19"
"Belgium","BE","deaths",373,"TESSy COVID-19"
"Belgium","BE","deaths",293,"TESSy COVID-19"
"Belgium","BE","deaths",297,"TESSy COVID-19"
"Belgium","BE","deaths",279,"TESSy COVID-19"
"Belgium","BE","deaths",210,"TESSy COVID-19"
"Belgium","BE","deaths",170,"TESSy COVID-19"
"Belgium","BE","deaths",171,"TESSy COVID-19"
"Belgium","BE","deaths",171,"TESSy COVID-19"
"Belgium","BE","deaths",178,"TESSy COVID-19"
"Belgium","BE","deaths",188,"TESSy COVID-19"
"Belgium","BE","deaths",256,"TESSy COVID-19"
"Belgium","BE","deaths",286,"TESSy COVID-19"
"Belgium","BE","deaths",262,"TESSy COVID-19"
"Belgium","BE","deaths",273,"TESSy COVID-19"
"Belgium","BE","deaths",254,"TESSy COVID-19"
"Belgium","BE","deaths",255,"TESSy COVID-19"
"Belgium","BE","deaths",140,"TESSy COVID-19"
"Belgium","BE","deaths",129,"TESSy COVID-19"
"Belgium","BE","deaths",98,"TESSy COVID-19"
"Belgium","BE","deaths",84,"TESSy COVID-19"
"Belgium","BE","deaths",50,"TESSy COVID-19"
"Belgium","BE","deaths",41,"TESSy COVID-19"
"Belgium","BE","deaths",23,"TESSy COVID-19"
"Belgium","BE","deaths",20,"TESSy COVID-19"
"Belgium","BE","deaths",10,"TESSy COVID-19"
"Belgium","BE","deaths",7,"TESSy COVID-19"
"Belgium","BE","deaths",11,"TESSy COVID-19"
"Belgium","BE","deaths",21,"TESSy COVID-19"
"Belgium","BE","deaths",23,"TESSy COVID-19"
"Belgium","BE","deaths",22,"TESSy COVID-19"
"Belgium","BE","deaths",41,"TESSy COVID-19"
"Belgium","BE","deaths",32,"TESSy COVID-19"
"Belgium","BE","deaths",40,"TESSy COVID-19"
"Belgium","BE","deaths",48,"TESSy COVID-19"
"Belgium","BE","deaths",39,"TESSy COVID-19"
"Belgium","BE","deaths",54,"TESSy COVID-19"
"Belgium","BE","deaths",56,"TESSy COVID-19"
"Belgium","BE","deaths",62,"TESSy COVID-19"
"Belgium","BE","deaths",91,"TESSy COVID-19"
"Belgium","BE","deaths",108,"TESSy COVID-19"
"Belgium","BE","deaths",149,"TESSy COVID-19"
"Belgium","BE","deaths",153,"TESSy COVID-19"
"Belgium","BE","deaths",196,"TESSy COVID-19"
"Belgium","BE","deaths",260,"TESSy COVID-19"
"Belgium","BE","deaths",297,"TESSy COVID-19"
"Belgium","BE","deaths",350,"TESSy COVID-19"
"Belgium","BE","deaths",310,"TESSy COVID-19"
"Belgium","BE","deaths",250,"TESSy COVID-19"
"Belgium","BE","deaths",218,"TESSy COVID-19"
"Belgium","BE","deaths",155,"TESSy COVID-19"
"Belgium","BE","deaths",260,"TESSy COVID-19"
"Belgium","BE","deaths",276,"TESSy COVID-19"
"Belgium","BE","deaths",346,"TESSy COVID-19"
"Belgium","BE","deaths",460,"TESSy COVID-19"
"Belgium","BE","deaths",600,"TESSy COVID-19"
"Belgium","BE","deaths",636,"TESSy COVID-19"
"Belgium","BE","deaths",538,"TESSy COVID-19"
"Belgium","BE","deaths",322,"TESSy COVID-19"
"Belgium","BE","deaths",238,"TESSy COVID-19"
"Belgium","BE","deaths",274,"TESSy COVID-19"
"Belgium","BE","deaths",264,"TESSy COVID-19"
"Belgium","BE","deaths",316,"TESSy COVID-19"
"Belgium","BE","deaths",326,"TESSy COVID-19"
"Belgium","BE","deaths",332,"TESSy COVID-19"
"Belgium","BE","deaths",334,"TESSy COVID-19"
"Belgium","BE","deaths",246,"TESSy COVID-19"
"Belgium","BE","deaths",216,"TESSy COVID-19"
"Belgium","BE","deaths",166,"TESSy COVID-19"
"Belgium","BE","deaths",138,"TESSy COVID-19"
"Belgium","BE","deaths",102,"TESSy COVID-19"
"Belgium","BE","deaths",82,"TESSy COVID-19"
"Belgium","BE","deaths",92,"TESSy COVID-19"
"Belgium","BE","deaths",78,"TESSy COVID-19"
"Belgium","BE","deaths",72,"TESSy COVID-19"
"Belgium","BE","deaths",70,"TESSy COVID-19"
"Belgium","BE","deaths",118,"TESSy COVID-19"
"Belgium","BE","deaths",120,"TESSy COVID-19"
"Belgium","BE","deaths",142,"TESSy COVID-19"
"Belgium","BE","deaths",178,"TESSy COVID-19"
"Belgium","BE","deaths",160,"TESSy COVID-19"
"Belgium","BE","deaths",122,"TESSy COVID-19"
"Belgium","BE","deaths",154,"TESSy COVID-19"
"Belgium","BE","deaths",120,"TESSy COVID-19"
"Belgium","BE","deaths",78,"TESSy COVID-19"
"Belgium","BE","deaths",82,"TESSy COVID-19"
"Belgium","BE","deaths",80,"TESSy COVID-19"
"Belgium","BE","deaths",66,"TESSy COVID-19"
"Belgium","BE","deaths",42,"TESSy COVID-19"
"Belgium","BE","deaths",56,"TESSy COVID-19"
"Belgium","BE","deaths",114,"TESSy COVID-19"
"Belgium","BE","deaths",132,"TESSy COVID-19"
"Belgium","BE","deaths",124,"TESSy COVID-19"
"Belgium","BE","deaths",98,"TESSy COVID-19"
"Belgium","BE","deaths",68,"TESSy COVID-19"
"Belgium","BE","deaths",68,"TESSy COVID-19"
"Belgium","BE","deaths",56,"TESSy COVID-19"
"Belgium","BE","deaths",58,"TESSy COVID-19"
"Belgium","BE","deaths",52,"TESSy COVID-19"
"Belgium","BE","deaths",96,"TESSy COVID-19"
"Belgium","BE","deaths",144,"TESSy COVID-19"
"Belgium","BE","deaths",174,"TESSy COVID-19"
"Belgium","BE","deaths",162,"TESSy COVID-19"
"Belgium","BE","deaths",72,"TESSy COVID-19"
"Belgium","BE","deaths",57,"TESSy COVID-19"
"Belgium","BE","deaths",27,"TESSy COVID-19"
"Belgium","BE","deaths",27,"TESSy COVID-19"
"Belgium","BE","deaths",34,"TESSy COVID-19"
"Belgium","BE","deaths",39,"TESSy COVID-19"
"Belgium","BE","deaths",52,"TESSy COVID-19"
"Belgium","BE","deaths",52,"TESSy COVID-19"
"Bulgaria","BG","cases",NA,"TESSy COVID-19"
"Bulgaria","BG","cases",NA,"TESSy COVID-19"
"Bulgaria","BG","cases",NA,"TESSy COVID-19"
"Bulgaria","BG","cases",NA,"TESSy COVID-19"
"Bulgaria","BG","cases",NA,"TESSy COVID-19"
"Bulgaria","BG","cases",NA,"TESSy COVID-19"
"Bulgaria","BG","cases",NA,"TESSy COVID-19"
"Bulgaria","BG","cases",NA,"TESSy COVID-19"
"Bulgaria","BG","cases",NA,"TESSy COVID-19"
"Bulgaria","BG","cases",4,"TESSy COVID-19"
"Bulgaria","BG","cases",47,"TESSy COVID-19"
"Bulgaria","BG","cases",134,"TESSy COVID-19"
"Bulgaria","BG","cases",161,"TESSy COVID-19"
"Bulgaria","BG","cases",185,"TESSy COVID-19"
"Bulgaria","BG","cases",144,"TESSy COVID-19"
"Bulgaria","BG","cases",219,"TESSy COVID-19"
"Bulgaria","BG","cases",406,"TESSy COVID-19"
"Bulgaria","BG","cases",318,"TESSy COVID-19"
"Bulgaria","BG","cases",347,"TESSy COVID-19"
"Bulgaria","BG","cases",246,"TESSy COVID-19"
"Bulgaria","BG","cases",216,"TESSy COVID-19"
"Bulgaria","BG","cases",86,"TESSy COVID-19"
"Bulgaria","BG","cases",198,"TESSy COVID-19"
"Bulgaria","BG","cases",555,"TESSy COVID-19"
"Bulgaria","BG","cases",606,"TESSy COVID-19"
"Bulgaria","BG","cases",753,"TESSy COVID-19"
"Bulgaria","BG","cases",1052,"TESSy COVID-19"
"Bulgaria","BG","cases",1498,"TESSy COVID-19"
"Bulgaria","BG","cases",1463,"TESSy COVID-19"
"Bulgaria","BG","cases",1674,"TESSy COVID-19"
"Bulgaria","BG","cases",1524,"TESSy COVID-19"
"Bulgaria","BG","cases",1507,"TESSy COVID-19"
"Bulgaria","BG","cases",990,"TESSy COVID-19"
"Bulgaria","BG","cases",894,"TESSy COVID-19"
"Bulgaria","BG","cases",937,"TESSy COVID-19"
"Bulgaria","BG","cases",886,"TESSy COVID-19"
"Bulgaria","BG","cases",841,"TESSy COVID-19"
"Bulgaria","BG","cases",928,"TESSy COVID-19"
"Bulgaria","BG","cases",1178,"TESSy COVID-19"
"Bulgaria","BG","cases",1521,"TESSy COVID-19"
"Bulgaria","BG","cases",2801,"TESSy COVID-19"
"Bulgaria","BG","cases",4789,"TESSy COVID-19"
"Bulgaria","BG","cases",8454,"TESSy COVID-19"
"Bulgaria","BG","cases",15282,"TESSy COVID-19"
"Bulgaria","BG","cases",21641,"TESSy COVID-19"
"Bulgaria","BG","cases",22950,"TESSy COVID-19"
"Bulgaria","BG","cases",23262,"TESSy COVID-19"
"Bulgaria","BG","cases",21050,"TESSy COVID-19"
"Bulgaria","BG","cases",19097,"TESSy COVID-19"
"Bulgaria","BG","cases",18108,"TESSy COVID-19"
"Bulgaria","BG","cases",12077,"TESSy COVID-19"
"Bulgaria","BG","cases",6355,"TESSy COVID-19"
"Bulgaria","BG","cases",5496,"TESSy COVID-19"
"Bulgaria","BG","cases",5526,"TESSy COVID-19"
"Bulgaria","BG","cases",3330,"TESSy COVID-19"
"Bulgaria","BG","cases",2960,"TESSy COVID-19"
"Bulgaria","BG","cases",3922,"TESSy COVID-19"
"Bulgaria","BG","cases",4934,"TESSy COVID-19"
"Bulgaria","BG","cases",5964,"TESSy COVID-19"
"Bulgaria","BG","cases",6923,"TESSy COVID-19"
"Bulgaria","BG","cases",10267,"TESSy COVID-19"
"Bulgaria","BG","cases",13105,"TESSy COVID-19"
"Bulgaria","BG","cases",18067,"TESSy COVID-19"
"Bulgaria","BG","cases",24602,"TESSy COVID-19"
"Bulgaria","BG","cases",25290,"TESSy COVID-19"
"Bulgaria","BG","cases",24489,"TESSy COVID-19"
"Bulgaria","BG","cases",19272,"TESSy COVID-19"
"Bulgaria","BG","cases",14432,"TESSy COVID-19"
"Bulgaria","BG","cases",11137,"TESSy COVID-19"
"Bulgaria","BG","cases",7746,"TESSy COVID-19"
"Bulgaria","BG","cases",5115,"TESSy COVID-19"
"Bulgaria","BG","cases",4080,"TESSy COVID-19"
"Bulgaria","BG","cases",2524,"TESSy COVID-19"
"Bulgaria","BG","cases",1656,"TESSy COVID-19"
"Bulgaria","BG","cases",1205,"TESSy COVID-19"
"Bulgaria","BG","cases",868,"TESSy COVID-19"
"Bulgaria","BG","cases",711,"TESSy COVID-19"
"Bulgaria","BG","cases",510,"TESSy COVID-19"
"Bulgaria","BG","cases",519,"TESSy COVID-19"
"Bulgaria","BG","cases",412,"TESSy COVID-19"
"Bulgaria","BG","cases",484,"TESSy COVID-19"
"Bulgaria","BG","cases",699,"TESSy COVID-19"
"Bulgaria","BG","cases",1425,"TESSy COVID-19"
"Bulgaria","BG","cases",2819,"TESSy COVID-19"
"Bulgaria","BG","cases",5089,"TESSy COVID-19"
"Bulgaria","BG","cases",7949,"TESSy COVID-19"
"Bulgaria","BG","cases",10237,"TESSy COVID-19"
"Bulgaria","BG","cases",10397,"TESSy COVID-19"
"Bulgaria","BG","cases",9290,"TESSy COVID-19"
"Bulgaria","BG","cases",10893,"TESSy COVID-19"
"Bulgaria","BG","cases",10637,"TESSy COVID-19"
"Bulgaria","BG","cases",13116,"TESSy COVID-19"
"Bulgaria","BG","cases",14760,"TESSy COVID-19"
"Bulgaria","BG","cases",19378,"TESSy COVID-19"
"Bulgaria","BG","cases",28454,"TESSy COVID-19"
"Bulgaria","BG","cases",32962,"TESSy COVID-19"
"Bulgaria","BG","cases",30471,"TESSy COVID-19"
"Bulgaria","BG","cases",23313,"TESSy COVID-19"
"Bulgaria","BG","cases",17736,"TESSy COVID-19"
"Bulgaria","BG","cases",16073,"TESSy COVID-19"
"Bulgaria","BG","cases",13826,"TESSy COVID-19"
"Bulgaria","BG","cases",11702,"TESSy COVID-19"
"Bulgaria","BG","cases",10181,"TESSy COVID-19"
"Bulgaria","BG","cases",9545,"TESSy COVID-19"
"Bulgaria","BG","cases",14302,"TESSy COVID-19"
"Bulgaria","BG","cases",30517,"TESSy COVID-19"
"Bulgaria","BG","cases",39528,"TESSy COVID-19"
"Bulgaria","BG","cases",59152,"TESSy COVID-19"
"Bulgaria","BG","cases",61831,"TESSy COVID-19"
"Bulgaria","BG","cases",54043,"TESSy COVID-19"
"Bulgaria","BG","cases",42030,"TESSy COVID-19"
"Bulgaria","BG","cases",31128,"TESSy COVID-19"
"Bulgaria","BG","cases",21383,"TESSy COVID-19"
"Bulgaria","BG","cases",13015,"TESSy COVID-19"
"Bulgaria","BG","cases",11365,"TESSy COVID-19"
"Bulgaria","BG","cases",11538,"TESSy COVID-19"
"Bulgaria","BG","cases",9388,"TESSy COVID-19"
"Bulgaria","BG","cases",7351,"TESSy COVID-19"
"Bulgaria","BG","cases",4690,"TESSy COVID-19"
"Bulgaria","BG","cases",4082,"TESSy COVID-19"
"Bulgaria","BG","cases",3667,"TESSy COVID-19"
"Bulgaria","BG","cases",3837,"TESSy COVID-19"
"Bulgaria","BG","cases",2421,"TESSy COVID-19"
"Bulgaria","BG","cases",2354,"TESSy COVID-19"
"Bulgaria","BG","cases",1813,"TESSy COVID-19"
"Bulgaria","BG","cases",1342,"TESSy COVID-19"
"Bulgaria","BG","cases",1148,"TESSy COVID-19"
"Bulgaria","BG","cases",1052,"TESSy COVID-19"
"Bulgaria","BG","cases",1179,"TESSy COVID-19"
"Bulgaria","BG","cases",1933,"TESSy COVID-19"
"Bulgaria","BG","cases",3123,"TESSy COVID-19"
"Bulgaria","BG","cases",4842,"TESSy COVID-19"
"Bulgaria","BG","cases",6496,"TESSy COVID-19"
"Bulgaria","BG","cases",10454,"TESSy COVID-19"
"Bulgaria","BG","cases",11805,"TESSy COVID-19"
"Bulgaria","BG","cases",6211,"TESSy COVID-19"
"Bulgaria","BG","cases",8910,"TESSy COVID-19"
"Bulgaria","BG","cases",7406,"TESSy COVID-19"
"Bulgaria","BG","cases",NA,"TESSy COVID-19"
"Bulgaria","BG","cases",4874,"TESSy COVID-19"
"Bulgaria","BG","cases",3480,"TESSy COVID-19"
"Bulgaria","BG","cases",3494,"TESSy COVID-19"
"Bulgaria","BG","cases",3422,"TESSy COVID-19"
"Bulgaria","BG","cases",4818,"TESSy COVID-19"
"Bulgaria","BG","cases",4846,"TESSy COVID-19"
"Bulgaria","BG","cases",5177,"TESSy COVID-19"
"Bulgaria","BG","cases",4377,"TESSy COVID-19"
"Bulgaria","BG","cases",3946,"TESSy COVID-19"
"Bulgaria","BG","cases",2893,"TESSy COVID-19"
"Bulgaria","BG","cases",2340,"TESSy COVID-19"
"Bulgaria","BG","cases",1702,"TESSy COVID-19"
"Bulgaria","BG","cases",1341,"TESSy COVID-19"
"Bulgaria","BG","cases",1114,"TESSy COVID-19"
"Bulgaria","BG","cases",1201,"TESSy COVID-19"
"Bulgaria","BG","cases",1287,"TESSy COVID-19"
"Bulgaria","BG","cases",1087,"TESSy COVID-19"
"Bulgaria","BG","cases",877,"TESSy COVID-19"
"Bulgaria","BG","cases",1112,"TESSy COVID-19"
"Bulgaria","BG","cases",900,"TESSy COVID-19"
"Bulgaria","BG","cases",732,"TESSy COVID-19"
"Bulgaria","BG","cases",407,"TESSy COVID-19"
"Bulgaria","BG","cases",330,"TESSy COVID-19"
"Bulgaria","BG","cases",269,"TESSy COVID-19"
"Bulgaria","BG","cases",335,"TESSy COVID-19"
"Bulgaria","BG","cases",453,"TESSy COVID-19"
"Bulgaria","BG","deaths",NA,"TESSy COVID-19"
"Bulgaria","BG","deaths",NA,"TESSy COVID-19"
"Bulgaria","BG","deaths",NA,"TESSy COVID-19"
"Bulgaria","BG","deaths",NA,"TESSy COVID-19"
"Bulgaria","BG","deaths",NA,"TESSy COVID-19"
"Bulgaria","BG","deaths",NA,"TESSy COVID-19"
"Bulgaria","BG","deaths",NA,"TESSy COVID-19"
"Bulgaria","BG","deaths",NA,"TESSy COVID-19"
"Bulgaria","BG","deaths",NA,"TESSy COVID-19"
"Bulgaria","BG","deaths",0,"TESSy COVID-19"
"Bulgaria","BG","deaths",2,"TESSy COVID-19"
"Bulgaria","BG","deaths",1,"TESSy COVID-19"
"Bulgaria","BG","deaths",5,"TESSy COVID-19"
"Bulgaria","BG","deaths",12,"TESSy COVID-19"
"Bulgaria","BG","deaths",9,"TESSy COVID-19"
"Bulgaria","BG","deaths",13,"TESSy COVID-19"
"Bulgaria","BG","deaths",14,"TESSy COVID-19"
"Bulgaria","BG","deaths",17,"TESSy COVID-19"
"Bulgaria","BG","deaths",18,"TESSy COVID-19"
"Bulgaria","BG","deaths",17,"TESSy COVID-19"
"Bulgaria","BG","deaths",22,"TESSy COVID-19"
"Bulgaria","BG","deaths",10,"TESSy COVID-19"
"Bulgaria","BG","deaths",20,"TESSy COVID-19"
"Bulgaria","BG","deaths",12,"TESSy COVID-19"
"Bulgaria","BG","deaths",27,"TESSy COVID-19"
"Bulgaria","BG","deaths",17,"TESSy COVID-19"
"Bulgaria","BG","deaths",25,"TESSy COVID-19"
"Bulgaria","BG","deaths",26,"TESSy COVID-19"
"Bulgaria","BG","deaths",32,"TESSy COVID-19"
"Bulgaria","BG","deaths",39,"TESSy COVID-19"
"Bulgaria","BG","deaths",47,"TESSy COVID-19"
"Bulgaria","BG","deaths",60,"TESSy COVID-19"
"Bulgaria","BG","deaths",50,"TESSy COVID-19"
"Bulgaria","BG","deaths",50,"TESSy COVID-19"
"Bulgaria","BG","deaths",60,"TESSy COVID-19"
"Bulgaria","BG","deaths",66,"TESSy COVID-19"
"Bulgaria","BG","deaths",46,"TESSy COVID-19"
"Bulgaria","BG","deaths",38,"TESSy COVID-19"
"Bulgaria","BG","deaths",34,"TESSy COVID-19"
"Bulgaria","BG","deaths",52,"TESSy COVID-19"
"Bulgaria","BG","deaths",50,"TESSy COVID-19"
"Bulgaria","BG","deaths",77,"TESSy COVID-19"
"Bulgaria","BG","deaths",116,"TESSy COVID-19"
"Bulgaria","BG","deaths",195,"TESSy COVID-19"
"Bulgaria","BG","deaths",353,"TESSy COVID-19"
"Bulgaria","BG","deaths",459,"TESSy COVID-19"
"Bulgaria","BG","deaths",729,"TESSy COVID-19"
"Bulgaria","BG","deaths",929,"TESSy COVID-19"
"Bulgaria","BG","deaths",980,"TESSy COVID-19"
"Bulgaria","BG","deaths",897,"TESSy COVID-19"
"Bulgaria","BG","deaths",925,"TESSy COVID-19"
"Bulgaria","BG","deaths",572,"TESSy COVID-19"
"Bulgaria","BG","deaths",521,"TESSy COVID-19"
"Bulgaria","BG","deaths",453,"TESSy COVID-19"
"Bulgaria","BG","deaths",377,"TESSy COVID-19"
"Bulgaria","BG","deaths",337,"TESSy COVID-19"
"Bulgaria","BG","deaths",217,"TESSy COVID-19"
"Bulgaria","BG","deaths",283,"TESSy COVID-19"
"Bulgaria","BG","deaths",297,"TESSy COVID-19"
"Bulgaria","BG","deaths",231,"TESSy COVID-19"
"Bulgaria","BG","deaths",328,"TESSy COVID-19"
"Bulgaria","BG","deaths",426,"TESSy COVID-19"
"Bulgaria","BG","deaths",641,"TESSy COVID-19"
"Bulgaria","BG","deaths",732,"TESSy COVID-19"
"Bulgaria","BG","deaths",684,"TESSy COVID-19"
"Bulgaria","BG","deaths",857,"TESSy COVID-19"
"Bulgaria","BG","deaths",844,"TESSy COVID-19"
"Bulgaria","BG","deaths",787,"TESSy COVID-19"
"Bulgaria","BG","deaths",721,"TESSy COVID-19"
"Bulgaria","BG","deaths",585,"TESSy COVID-19"
"Bulgaria","BG","deaths",458,"TESSy COVID-19"
"Bulgaria","BG","deaths",348,"TESSy COVID-19"
"Bulgaria","BG","deaths",237,"TESSy COVID-19"
"Bulgaria","BG","deaths",170,"TESSy COVID-19"
"Bulgaria","BG","deaths",156,"TESSy COVID-19"
"Bulgaria","BG","deaths",85,"TESSy COVID-19"
"Bulgaria","BG","deaths",91,"TESSy COVID-19"
"Bulgaria","BG","deaths",38,"TESSy COVID-19"
"Bulgaria","BG","deaths",57,"TESSy COVID-19"
"Bulgaria","BG","deaths",56,"TESSy COVID-19"
"Bulgaria","BG","deaths",29,"TESSy COVID-19"
"Bulgaria","BG","deaths",24,"TESSy COVID-19"
"Bulgaria","BG","deaths",20,"TESSy COVID-19"
"Bulgaria","BG","deaths",39,"TESSy COVID-19"
"Bulgaria","BG","deaths",87,"TESSy COVID-19"
"Bulgaria","BG","deaths",128,"TESSy COVID-19"
"Bulgaria","BG","deaths",238,"TESSy COVID-19"
"Bulgaria","BG","deaths",378,"TESSy COVID-19"
"Bulgaria","BG","deaths",386,"TESSy COVID-19"
"Bulgaria","BG","deaths",516,"TESSy COVID-19"
"Bulgaria","BG","deaths",464,"TESSy COVID-19"
"Bulgaria","BG","deaths",546,"TESSy COVID-19"
"Bulgaria","BG","deaths",621,"TESSy COVID-19"
"Bulgaria","BG","deaths",615,"TESSy COVID-19"
"Bulgaria","BG","deaths",802,"TESSy COVID-19"
"Bulgaria","BG","deaths",885,"TESSy COVID-19"
"Bulgaria","BG","deaths",1087,"TESSy COVID-19"
"Bulgaria","BG","deaths",1186,"TESSy COVID-19"
"Bulgaria","BG","deaths",989,"TESSy COVID-19"
"Bulgaria","BG","deaths",863,"TESSy COVID-19"
"Bulgaria","BG","deaths",762,"TESSy COVID-19"
"Bulgaria","BG","deaths",681,"TESSy COVID-19"
"Bulgaria","BG","deaths",561,"TESSy COVID-19"
"Bulgaria","BG","deaths",481,"TESSy COVID-19"
"Bulgaria","BG","deaths",455,"TESSy COVID-19"
"Bulgaria","BG","deaths",533,"TESSy COVID-19"
"Bulgaria","BG","deaths",526,"TESSy COVID-19"
"Bulgaria","BG","deaths",594,"TESSy COVID-19"
"Bulgaria","BG","deaths",485,"TESSy COVID-19"
"Bulgaria","BG","deaths",607,"TESSy COVID-19"
"Bulgaria","BG","deaths",631,"TESSy COVID-19"
"Bulgaria","BG","deaths",639,"TESSy COVID-19"
"Bulgaria","BG","deaths",460,"TESSy COVID-19"
"Bulgaria","BG","deaths",353,"TESSy COVID-19"
"Bulgaria","BG","deaths",273,"TESSy COVID-19"
"Bulgaria","BG","deaths",188,"TESSy COVID-19"
"Bulgaria","BG","deaths",157,"TESSy COVID-19"
"Bulgaria","BG","deaths",136,"TESSy COVID-19"
"Bulgaria","BG","deaths",127,"TESSy COVID-19"
"Bulgaria","BG","deaths",90,"TESSy COVID-19"
"Bulgaria","BG","deaths",67,"TESSy COVID-19"
"Bulgaria","BG","deaths",64,"TESSy COVID-19"
"Bulgaria","BG","deaths",53,"TESSy COVID-19"
"Bulgaria","BG","deaths",79,"TESSy COVID-19"
"Bulgaria","BG","deaths",45,"TESSy COVID-19"
"Bulgaria","BG","deaths",43,"TESSy COVID-19"
"Bulgaria","BG","deaths",30,"TESSy COVID-19"
"Bulgaria","BG","deaths",33,"TESSy COVID-19"
"Bulgaria","BG","deaths",28,"TESSy COVID-19"
"Bulgaria","BG","deaths",22,"TESSy COVID-19"
"Bulgaria","BG","deaths",11,"TESSy COVID-19"
"Bulgaria","BG","deaths",9,"TESSy COVID-19"
"Bulgaria","BG","deaths",25,"TESSy COVID-19"
"Bulgaria","BG","deaths",38,"TESSy COVID-19"
"Bulgaria","BG","deaths",48,"TESSy COVID-19"
"Bulgaria","BG","deaths",44,"TESSy COVID-19"
"Bulgaria","BG","deaths",55,"TESSy COVID-19"
"Bulgaria","BG","deaths",55,"TESSy COVID-19"
"Bulgaria","BG","deaths",NA,"TESSy COVID-19"
"Bulgaria","BG","deaths",26,"TESSy COVID-19"
"Bulgaria","BG","deaths",35,"TESSy COVID-19"
"Bulgaria","BG","deaths",30,"TESSy COVID-19"
"Bulgaria","BG","deaths",21,"TESSy COVID-19"
"Bulgaria","BG","deaths",21,"TESSy COVID-19"
"Bulgaria","BG","deaths",28,"TESSy COVID-19"
"Bulgaria","BG","deaths",38,"TESSy COVID-19"
"Bulgaria","BG","deaths",37,"TESSy COVID-19"
"Bulgaria","BG","deaths",39,"TESSy COVID-19"
"Bulgaria","BG","deaths",56,"TESSy COVID-19"
"Bulgaria","BG","deaths",37,"TESSy COVID-19"
"Bulgaria","BG","deaths",44,"TESSy COVID-19"
"Bulgaria","BG","deaths",30,"TESSy COVID-19"
"Bulgaria","BG","deaths",22,"TESSy COVID-19"
"Bulgaria","BG","deaths",12,"TESSy COVID-19"
"Bulgaria","BG","deaths",20,"TESSy COVID-19"
"Bulgaria","BG","deaths",9,"TESSy COVID-19"
"Bulgaria","BG","deaths",18,"TESSy COVID-19"
"Bulgaria","BG","deaths",14,"TESSy COVID-19"
"Bulgaria","BG","deaths",16,"TESSy COVID-19"
"Bulgaria","BG","deaths",22,"TESSy COVID-19"
"Bulgaria","BG","deaths",14,"TESSy COVID-19"
"Bulgaria","BG","deaths",10,"TESSy COVID-19"
"Bulgaria","BG","deaths",10,"TESSy COVID-19"
"Bulgaria","BG","deaths",10,"TESSy COVID-19"
"Bulgaria","BG","deaths",7,"TESSy COVID-19"
"Croatia","HR","cases",NA,"TESSy COVID-19"
"Croatia","HR","cases",NA,"TESSy COVID-19"
"Croatia","HR","cases",NA,"TESSy COVID-19"
"Croatia","HR","cases",NA,"TESSy COVID-19"
"Croatia","HR","cases",0,"TESSy COVID-19"
